timestamp,wind_speed_ms,power_kw,power_ma24,power_hw_fit
2024-10-03 03:00:00,6.763291575091081,143.19830954311826,440.35099462696274,508.0157112308759
2024-10-03 04:00:00,8.888541097827453,824.6507427106355,439.5975203481407,617.8129979816041
2024-10-03 05:00:00,9.84246148744735,1312.0213275941267,452.28500244446406,823.0178390990327
2024-10-03 06:00:00,9.455733336637058,1010.0940713973507,486.6737564829855,791.5105562082385
2024-10-03 07:00:00,10.559021823318558,1802.8692415668681,534.175617984627,1890.6017224517755
2024-10-03 08:00:00,8.869223096209817,726.0942690367158,550.6208079951501,454.21112676432045
2024-10-03 09:00:00,10.371037585834303,1512.6402307535022,604.01878056398,657.7156105924388
2024-10-03 10:00:00,10.337048767273329,1738.2645142726426,630.4718664168815,1094.503782304795
2024-10-03 11:00:00,6.554876739473567,135.51761102316036,630.2246812566158,359.2348275086992
2024-10-03 12:00:00,7.3562992804488845,280.746424435448,630.1666085656979,326.48175653491614
2024-10-03 13:00:00,5.839851222433901,76.58772112337704,609.9060776746638,189.89694558125632
2024-10-03 14:00:00,6.244212579920566,84.14395818479282,608.948624112093,115.92269337202481
2024-10-03 15:00:00,4.110614324163135,173.44109864153214,614.3951954719217,149.4489641998269
2024-10-03 16:00:00,5.18219968171351,78.73074123285511,613.2136868662177,123.54668345711161
2024-10-03 17:00:00,4.829742042107084,90.6988572986241,609.4597294083227,167.24070930014648
2024-10-03 18:00:00,6.404892635475972,232.1509157607631,619.1326842316877,85.73322804445792
2024-10-03 19:00:00,7.356900807660813,507.0246488185851,633.71963386303,166.07693560928521
2024-10-03 20:00:00,4.139565837416992,0.0,622.3712668237705,87.4892959189508
2024-10-03 21:00:00,4.453147059582237,73.51551274242095,625.4344131880381,110.8556609647573
2024-10-03 22:00:00,7.239383643087179,327.39774868438013,597.52041055288,380.31478322125
2024-10-03 23:00:00,4.492370797363102,20.057143178720906,586.4732360836978,304.38581487610656
2024-10-04 00:00:00,6.564220404711496,277.9788665290351,597.8418883136744,183.918172742462
2024-10-04 01:00:00,7.434467902029825,407.82680483498757,536.5308479966768,775.1006435002944
2024-10-04 02:00:00,9.949141594103361,1245.754240721994,545.0585416702348,596.3870281939259
2024-10-04 03:00:00,10.415379520485832,1697.556539404037,609.8234679144398,508.35835927559214
2024-10-04 04:00:00,8.730592398133973,761.4945259761527,607.1919588838364,645.024107584935
2024-10-04 05:00:00,8.505418170268985,774.0133776197508,584.7749609682373,860.9335485227607
2024-10-04 06:00:00,8.69176140750956,595.6188498362235,567.505160069857,817.2368116567575
2024-10-04 07:00:00,11.285059021556085,2390.445895664463,591.9875206572568,1903.1497242297326
2024-10-04 08:00:00,8.158785387119705,576.4470445731685,585.7522196379424,482.4607047161933
2024-10-04 09:00:00,8.02832366302054,574.7886104206784,546.6750687907413,708.0706774971462
2024-10-04 10:00:00,9.341692036906434,1080.3698014499435,519.2627890897955,1133.720862539552
2024-10-04 11:00:00,7.407830377578055,188.7942609264588,521.482649502433,362.72682468306573
2024-10-04 12:00:00,7.760008370568589,498.19515466263186,530.543013261899,337.03802667808435
2024-10-04 13:00:00,4.884326275257534,24.81418916446351,528.3857827636109,198.46725236489596
2024-10-04 14:00:00,6.861697474960167,175.1589952883799,532.1780759762604,127.4872766800886
2024-10-04 15:00:00,4.995196658390471,106.66651320470513,529.3958015830593,163.42905842603983
2024-10-04 16:00:00,7.308030200133939,325.61753585915716,539.6827513591552,134.62904345280003
2024-10-04 17:00:00,6.952800562555683,383.948591672297,551.9014902913915,177.81578143752404
2024-10-04 18:00:00,5.093584447113808,122.21728470043048,547.3209223305444,105.82196757690491
2024-10-04 19:00:00,6.148935423055454,41.376982628125944,527.9189362392752,193.3368840352084
2024-10-04 20:00:00,4.83721867761402,86.95439220914014,531.5420359146561,96.66566219274881
2024-10-04 21:00:00,7.591569981011874,398.2082051277768,545.0708980973792,122.22351763175647
2024-10-04 22:00:00,6.072690893470456,117.275316981369,536.3157967764205,392.03480553497195
2024-10-04 23:00:00,7.439083824366881,348.3115573306846,549.9930640327523,306.4787999675681
2024-10-05 00:00:00,5.28318957463571,128.94832190308307,543.7834580066709,201.68239568686948
2024-10-05 01:00:00,8.121022718187922,489.71763779744344,547.1955760467732,774.4871461963874
2024-10-05 02:00:00,6.001624556840779,45.34405258200012,497.17848487427347,635.4666745188438
2024-10-05 03:00:00,5.446300699676292,0.0,426.4469623991053,564.6595049448201
2024-10-05 04:00:00,8.361273980393188,88.95834524145268,398.4246215351595,654.4455719611881
2024-10-05 05:00:00,7.668756621098678,319.56294004085646,379.4891866360388,860.4028178376511
2024-10-05 06:00:00,10.352883694860667,1536.040321020613,418.6734146020551,810.0984181143201
2024-10-05 07:00:00,12.387498619062416,2996.437815490747,443.92307792815035,1926.3373098340332
2024-10-05 08:00:00,7.573835817634336,305.427736730262,432.6306067680291,492.13603354507524
2024-10-05 09:00:00,7.71366942163343,517.4767910502813,430.24261429426264,708.0792588377965
2024-10-05 10:00:00,8.399191073953984,561.481610402172,408.62227300060545,1136.6470547066735
2024-10-05 11:00:00,9.087005754226412,1053.7716155188523,444.6629961086219,359.39510105392355
2024-10-05 12:00:00,6.924820403673946,313.2011713519918,436.95491347067855,349.30132053613943
2024-10-05 13:00:00,6.551992033219579,192.04151818969606,443.9227188467299,197.1441517284893
2024-10-05 14:00:00,7.148209767813402,343.4274727977852,450.9339054096218,135.24640452492582
2024-10-05 15:00:00,6.4610206530860985,186.97682525431574,454.28016841168886,167.61347287676926
2024-10-05 16:00:00,3.81366558000638,187.88433517448436,448.54128504982754,148.64533067431398
2024-10-05 17:00:00,5.046463831522535,74.81190589749548,435.66058980921076,191.95719618466308
2024-10-05 18:00:00,5.150875011476041,0.0,430.5682029466929,111.62462360775385
2024-10-05 19:00:00,4.065364826258362,35.36802227453754,430.3178295986267,192.21497021439944
2024-10-05 20:00:00,6.772112686654152,194.35409387606651,434.7928171680819,101.03518100528191
2024-10-05 21:00:00,4.399367986044409,6.035675310162047,418.45229509234804,137.9727691928918
2024-10-05 22:00:00,7.559473398596223,343.98468546422646,427.89851877913367,385.18600442133123
2024-10-05 23:00:00,7.162915163933236,255.121895789271,424.0156162149081,312.5982127073005
2024-10-06 00:00:00,8.282499157050047,673.1168664659886,446.6893055716959,203.0479617723223
2024-10-06 01:00:00,6.735039801008261,211.31767493501889,435.0893071190948,769.2507745276475
2024-10-06 02:00:00,8.339276423926064,686.9564338888533,461.82315634021376,617.5576118450325
2024-10-06 03:00:00,5.523252032402093,42.26918423245472,463.5843723498994,549.7134600444631
2024-10-06 04:00:00,7.141454264621392,285.6169988496315,471.7784829169068,639.6356234288922
2024-10-06 05:00:00,10.128613201137574,1453.926873256151,519.0436468008774,847.181875564552
2024-10-06 06:00:00,5.915377442391196,203.4337823726632,463.51837435721285,849.4614914859075
2024-10-06 07:00:00,10.310849027883844,1737.327909336808,411.0554616007987,1974.9267491593498
2024-10-06 08:00:00,6.663266259404039,195.7807254262664,406.48683612979886,488.04096979111364
2024-10-06 09:00:00,9.660118916803969,1286.60413067615,438.5338086142101,703.4999824398321
2024-10-06 10:00:00,6.843408469626374,121.01499061913577,420.18103278991686,1119.4656809695853
2024-10-06 11:00:00,8.798635096812072,703.1251619932923,405.57076389301864,390.1680245195704
2024-10-06 12:00:00,7.632273328994591,467.5131704757425,412.0004305231749,350.58195162959123
2024-10-06 13:00:00,4.291332427898506,0.0,403.9987005986042,200.07102644422622
2024-10-06 14:00:00,8.499718657119468,904.5228681095496,427.37767540326104,145.84306976885352
2024-10-06 15:00:00,8.129034924602278,635.485405564067,446.06553291616734,172.52722597984615
2024-10-06 16:00:00,6.299077700661993,285.0119526634076,450.1125169782058,155.65327741868788
2024-10-06 17:00:00,5.636598195900228,69.4255020971309,449.888083486524,193.16314871055943
2024-10-06 18:00:00,5.454137703202911,0.0,449.888083486524,113.0175786260163
2024-10-06 19:00:00,3.724779014677348,0.0,448.41441589175156,191.84250234368767
2024-10-06 20:00:00,7.093863109644066,214.63228241058056,449.259340414023,110.25246799488679
2024-10-06 21:00:00,4.8925192798685,95.68533922201428,452.99474307701684,138.47936260836138
2024-10-06 22:00:00,8.017867864773645,439.4131475322397,456.97092899651733,389.47250361206807
2024-10-06 23:00:00,5.415199384437375,0.0,446.3408500052977,316.52112769867983
2024-10-07 00:00:00,6.5492733085888055,308.7391113618544,431.1584435426255,226.64544999954876
2024-10-07 01:00:00,6.653090522818699,105.87185307367706,426.76486763173625,751.8019547756097
2024-10-07 02:00:00,10.010952585234818,1369.307029378114,455.1961424437888,624.1625950134842
2024-10-07 03:00:00,8.309286200754899,724.9435625549139,483.6409082072246,535.967866163134
2024-10-07 04:00:00,10.307992552542444,1804.9899993762815,546.9481165625016,633.9305539357242
2024-10-07 05:00:00,9.07975311824045,796.127633200573,519.5398148935193,883.3300486466312
2024-10-07 06:00:00,8.087164466433293,351.8298872432885,525.7229859297953,834.9465455206546
2024-10-07 07:00:00,8.571448642101387,657.8115829207626,480.74313899579334,1976.7500560137414
2024-10-07 08:00:00,8.903846813365876,864.8413328609187,508.62066430557053,484.4977601449764
2024-10-07 09:00:00,9.041271930023253,905.3012608624333,492.733044729999,735.9307916982905
2024-10-07 10:00:00,7.57043618010487,350.0744902157672,502.2771905465254,1089.316966957177
2024-10-07 11:00:00,7.200800211626806,204.50422561797413,481.5013181975537,411.6626928303567
2024-10-07 12:00:00,5.066037453299341,104.79037875418862,466.387868542489,362.91186456686324
2024-10-07 13:00:00,5.871751284592205,58.110155201721355,468.80912500922733,198.97624833005943
2024-10-07 14:00:00,8.892354544512553,791.4526000619252,464.0978638405764,182.10638530619906
2024-10-07 15:00:00,4.71540003075247,25.545945970168066,438.6837196908305,196.86786438191461
2024-10-07 16:00:00,3.946485136826992,120.35613804395184,431.8230607483533,165.14094074411298
2024-10-07 17:00:00,5.7123102059749105,97.90608558861639,433.00975172716517,192.29956878639672
2024-10-07 18:00:00,7.249935023858173,523.1393928242703,454.8072264281764,112.64563745226235
2024-10-07 19:00:00,3.026992911630508,0.0,454.8072264281764,189.97720053734952
2024-10-07 20:00:00,5.095901659527057,88.35930131478938,449.5458522158519,119.87399409653364
2024-10-07 21:00:00,4.779296995436219,0.0,445.55896308160123,141.97632184070557
2024-10-07 22:00:00,3.801935515820298,0.0,427.25008193442454,396.2588131620823
2024-10-07 23:00:00,7.961857178360427,502.63904335237237,448.19337540744004,307.74173003054665
2024-10-08 00:00:00,7.31285057362403,276.3375625118775,446.84331087202435,234.85192540894263
2024-10-08 01:00:00,7.769806110499526,386.29503295397234,458.5276100337033,731.6414768359288
2024-10-08 02:00:00,7.017391826326652,224.46222049765254,410.82574299701747,658.8491317584042
2024-10-08 03:00:00,10.651540732118294,1768.093734868662,454.2903335100903,545.5263812443021
2024-10-08 04:00:00,8.070671155365446,495.6704692822892,399.73535308950727,684.6725145449159
2024-10-08 05:00:00,9.68221659281689,1236.045041761685,418.0652451128869,881.1691897959073
2024-10-08 06:00:00,7.713114325513592,462.6708760691045,422.6836196472959,818.7411496334878
2024-10-08 07:00:00,7.284910652560092,240.11278162040793,405.27950292644783,1928.494331039268
2024-10-08 08:00:00,10.886328723346576,2004.1438089499602,452.75043943015794,501.01978626712895
2024-10-08 09:00:00,7.805389885771795,394.72318451691524,431.4763529157613,747.6320477498688
2024-10-08 10:00:00,8.590207084113596,793.7592207842298,449.9632166894473,1064.197944083367
2024-10-08 11:00:00,7.6204920785637364,546.7867506046372,464.2249885638916,408.57832158676945
2024-10-08 12:00:00,6.492674848414445,193.35882551755353,467.91534051236505,358.8818491229508
2024-10-08 13:00:00,5.875666039574705,133.55109419766708,471.05871297052954,199.76694980716815
2024-10-08 14:00:00,7.667966325127161,399.69227337560244,454.73536602526605,212.21323501104354
2024-10-08 15:00:00,6.049626622899245,158.49172390118693,460.2747734390585,195.42307184432502
2024-10-08 16:00:00,5.1985876233407255,29.807330987416794,456.50190647836945,169.00036615736377
2024-10-08 17:00:00,5.260137197445864,0.0,452.42248624551047,193.94399485461884
2024-10-08 18:00:00,7.094174256204704,384.42609291600263,446.6427654159993,133.56432743537994
2024-10-08 19:00:00,6.37716751829464,340.71237935895977,460.839114555956,187.11812588524725
2024-10-08 20:00:00,6.060692658377095,170.99374058234312,464.28221619210404,124.18508189369317
2024-10-08 21:00:00,5.177578594661989,45.196849222233205,466.16541824303044,142.23219206241032
2024-10-08 22:00:00,4.592446859645502,57.67849609490699,468.56868891365156,386.7817215920013
2024-10-08 23:00:00,8.656641862671542,882.1575813352789,484.381961329606,321.388485574081
2024-10-09 00:00:00,9.847457593079882,1287.2391807001202,526.5028620874494,243.6450452213787
2024-10-09 01:00:00,7.472049923106585,430.2819461418218,528.3356501369432,728.4466124809634
2024-10-09 02:00:00,9.564240905440496,1181.4227898359477,568.2090071927055,652.3501385856398
2024-10-09 03:00:00,9.753556212746995,1097.3347734078293,540.2607171318374,606.1988064985217
2024-10-09 04:00:00,10.1468572464775,1477.162934201589,581.156236503475,688.4129384394118
2024-10-09 05:00:00,10.482808226398074,1773.138915199647,603.5351478967234,908.9565458399043
2024-10-09 06:00:00,9.442728407759676,1132.5151303875982,631.445325159994,820.5068755718221
2024-10-09 07:00:00,12.990690364887335,2994.2687061984116,746.2018220174108,1880.6219327861345
2024-10-09 08:00:00,7.394119014256207,252.9139806510081,673.2339125049544,585.3912900653261
2024-10-09 09:00:00,9.879085085957747,1363.6532341787195,713.6059979075295,754.5475054829919
2024-10-09 10:00:00,8.914036192486176,869.2402625706632,716.7510413152977,1077.2458193586692
2024-10-09 11:00:00,9.004423109446531,938.2123890688115,733.0604429179716,437.70962198400053
2024-10-09 12:00:00,10.114278583402784,1629.0887353566122,792.882522494599,377.37092338790967
2024-10-09 13:00:00,9.629247543296088,1206.450368780704,837.5866589355591,226.4243665604459
2024-10-09 14:00:00,5.108893602482962,130.57750928901476,826.3735437652845,251.9226772639238
2024-10-09 15:00:00,3.230171627389767,43.30019200951846,821.5738966031316,225.5717837058749
2024-10-09 16:00:00,7.610616387545243,628.7520212456558,846.5299253638915,194.81514231651335
2024-10-09 17:00:00,3.724723443366938,46.49260353951405,848.4671171780379,219.42908465251918
2024-10-09 18:00:00,5.161336078787664,257.91632473932617,843.1958768373432,176.43760072890933
2024-10-09 19:00:00,7.483059011400425,295.52624744391585,841.313121340883,225.78282174009559
2024-10-09 20:00:00,2.9838979336326528,0.0,834.188382149952,158.52801299016437
2024-10-09 21:00:00,2.603310687489903,43.5771535044266,834.1208948283767,170.44960413347758
2024-10-09 22:00:00,6.5722935314225115,181.6062025528506,839.2845492641244,405.978414230364
2024-10-09 23:00:00,6.756670512322849,328.17527709186004,816.2019532539817,375.4826755761143
2024-10-10 00:00:00,7.434769348705081,429.2411312341444,780.452034526233,314.7048828315842
2024-10-10 01:00:00,8.795327727071037,872.7781345971912,798.8893757118734,744.7355892631033
2024-10-10 02:00:00,6.895970921911378,186.54213563998354,757.4360151203749,702.062250145454
2024-10-10 03:00:00,6.331565878677559,155.96625055253202,718.2123266680707,651.3552127302002
2024-10-10 04:00:00,9.790136362422214,1362.5950395134723,713.4386643893992,742.1930516529401
2024-10-10 05:00:00,7.663581442148427,378.4970029626607,655.3285847128582,965.1974360216095
2024-10-10 06:00:00,7.729157942060706,443.04149015833923,626.6005163699723,851.0049337010431
2024-10-10 07:00:00,10.029187858770538,1533.4204410075654,565.7318386536871,1940.0707704812057
2024-10-10 08:00:00,8.981610177111124,884.4652219034056,592.0464737058703,584.1977780228617
2024-10-10 09:00:00,9.216695820836312,1014.8999212270219,577.5150856662162,791.7844573118587
2024-10-10 10:00:00,6.901167451772274,349.18054388628093,555.8459307210336,1081.6428316119595
2024-10-10 11:00:00,6.724937077421769,256.06531282009047,527.4231358773369,468.01607278355095
2024-10-10 12:00:00,5.696671345287033,0.0,459.54443857081145,434.67247727143183
2024-10-10 13:00:00,5.3484836061671555,70.44355325644224,412.21082125730055,268.11017729782606
2024-10-10 14:00:00,6.490044883685787,184.58517449349674,414.4611406408206,247.33062823181615
2024-10-10 15:00:00,4.80598860898817,59.090160257149705,415.1190559844719,218.7656858999104
2024-10-10 16:00:00,6.044384820421032,307.3227864350956,401.7261712006985,211.9491669601506
2024-10-10 17:00:00,5.777260164121811,187.48851324030656,407.60100077156494,211.98013259265548
2024-10-10 18:00:00,8.238067511678224,610.9657272596461,422.31139254324495,179.2729771152774
2024-10-10 19:00:00,3.180138809846494,0.0,409.99779889974843,229.18888190008693
2024-10-10 20:00:00,8.003067283331074,591.1916712849182,434.6307852032867,152.1555582907725
2024-10-10 21:00:00,5.654424215254044,99.99183796121827,436.98139705565296,167.07579714410423
2024-10-10 22:00:00,6.182672813760255,245.60697927188363,439.6480960856127,398.9805391624392
2024-10-10 23:00:00,4.512131169727764,47.7701776233534,427.96455027442494,375.54374293817284
2024-10-11 00:00:00,6.962722600573137,344.2557691825273,424.4234935222742,320.17713537196585
2024-10-11 01:00:00,8.83869383011086,762.5860106520871,419.8321550245616,750.4353845644675
2024-10-11 02:00:00,8.083389553954376,534.2333280237342,434.31928804055116,682.4284138545439
2024-10-11 03:00:00,8.743749390808283,791.8140393874171,460.81294590867134,633.5821192734745
2024-10-11 04:00:00,8.60383858651017,14.18413126793245,404.6291580651071,769.6400001782297
2024-10-11 05:00:00,11.130514196581254,260.24049969946964,399.7018037624742,941.669522294834
2024-10-11 06:00:00,9.472506809299066,89.00420144249942,384.9502500659809,834.0949636302984
2024-10-11 07:00:00,5.842569987296375,72.8730632527073,324.09410932619517,1922.1669521119672
2024-10-11 08:00:00,7.906130447596566,437.56383445511585,305.4732181825164,589.3352029015008
2024-10-11 09:00:00,5.674053630777188,78.91410309111437,266.4738090935203,792.5228747297865
2024-10-11 10:00:00,3.88097678850626,0.0,251.9246197649252,1042.4501564149627
2024-10-11 11:00:00,7.696082390595303,505.5006819558595,262.31776014558227,448.019321002013
2024-10-11 12:00:00,10.109107652753938,1518.6868253108842,325.5963778668691,406.78756581209876
2024-10-11 13:00:00,6.853283769054642,288.48943412882704,334.6816229032185,254.01436067230043
2024-10-11 14:00:00,5.245625631219343,154.30622482461294,333.42000000034835,239.1215889071188
2024-10-11 15:00:00,4.392848380432925,40.46776084946158,332.64406669169466,206.68810135484995
2024-10-11 16:00:00,7.182826520935279,284.30194155694613,331.6848648217718,209.70075299028332
2024-10-11 17:00:00,5.524391391177491,179.98305694232295,331.37213747602243,204.9773030655843
2024-10-11 18:00:00,5.292647483604679,25.887588584298797,306.99388169788295,189.9180990434598
2024-10-11 19:00:00,5.209449684670506,64.02200942611358,309.66146542397104,212.36574663715788
2024-10-11 20:00:00,6.1735372011002925,0.0,285.0284791204328,161.44368771013603
2024-10-11 21:00:00,8.160639678205875,528.6730481281537,302.89019621072174,154.87899104944233
2024-10-11 22:00:00,7.0528804797721465,278.4605289166612,304.2590941125875,384.71104120397956
2024-10-11 23:00:00,7.274545554018763,379.9379676932953,318.09941869883505,354.6028771626968
2024-10-12 00:00:00,5.837555778631142,142.09473869695205,309.6760424286028,313.8966617082125
2024-10-12 01:00:00,8.510865248671948,771.9515376769888,310.06627272130703,743.0569255834441
2024-10-12 02:00:00,7.201037987683138,266.04394856820176,298.89171524399313,668.8340564082916
2024-10-12 03:00:00,10.283235157632777,1550.5498298010798,330.5057065112291,631.058502159006
2024-10-12 04:00:00,7.054572015862359,296.6224849580217,342.2739712483162,733.9219973691904
2024-10-12 05:00:00,8.955361870814988,810.7337012122605,365.21118797801574,909.7376311003857
2024-10-12 06:00:00,9.219748376850008,963.3215021864098,401.64107550901207,801.4074911693563
2024-10-12 07:00:00,7.176513137967964,309.3208355113851,411.4930660197902,1849.3498648772552
2024-10-12 08:00:00,11.547481970777566,2414.842824611716,493.8796906096486,583.2594715699486
2024-10-12 09:00:00,11.158474024646974,2112.143603124296,578.5975864443645,770.6038922668102
2024-10-12 10:00:00,7.538785468408568,421.751362420347,596.1705598785456,1013.9584474569701
2024-10-12 11:00:00,9.513312286926348,1083.5057398517488,620.254103957541,463.5555433248352
2024-10-12 12:00:00,7.803862147519253,520.1063436517833,578.6465838884118,464.92842047096804
2024-10-12 13:00:00,2.8241910421715515,0.0,566.6261907997107,267.20900674484994
2024-10-12 14:00:00,6.866609424764253,158.35478480392428,566.7948807988487,246.79379147166424
2024-10-12 15:00:00,5.73214784933325,136.55147441418563,570.7983688640455,211.20178266195677
2024-10-12 16:00:00,5.631995672555022,57.393733045134944,561.3438601760533,223.83970081129547
2024-10-12 17:00:00,4.120543753644664,38.168656419324854,555.4349268209285,214.53827668991835
2024-10-12 18:00:00,4.8368853483575815,0.0,554.3562772965827,193.63920229111125
2024-10-12 19:00:00,5.570083995954641,8.278979412451577,552.0336510460135,216.61297041500546
2024-10-12 20:00:00,7.810829793135666,434.4203544469357,570.134499147969,165.0088383127325
2024-10-12 21:00:00,6.330860218232546,91.47780485988702,551.918030678458,180.50593482435585
2024-10-12 22:00:00,6.2359428192719735,1.3275050250613116,540.3708213496412,390.33655674628756
2024-10-12 23:00:00,9.691809974720664,44.6139323593104,526.3989865440586,364.4863548100508
2024-10-13 00:00:00,6.6570215502363235,49.68850383521215,522.5487267581527,315.0983638305182
2024-10-13 01:00:00,7.180293766420746,364.6785958496415,505.57902084867993,751.7607579164596
2024-10-13 02:00:00,5.620606832877666,113.14671962719322,499.20830297613793,659.5424060078785
2024-10-13 03:00:00,11.38406027027625,2325.6063877846827,531.5023262254548,672.6134754733371
2024-10-13 04:00:00,10.55023358957018,1871.2003398149184,597.1097368444921,725.0575087125309
2024-10-13 05:00:00,10.670423573528044,1719.3193826613654,634.9674735715381,918.7612776633443
2024-10-13 06:00:00,10.254355876446033,1589.3501275620536,661.0519996288566,823.2737491866731
2024-10-13 07:00:00,9.348923770356595,1062.744168609391,692.4446385079403,1807.0498726523092
2024-10-13 08:00:00,9.307974352743694,1095.2519001073194,637.4616833202571,674.1483488817071
2024-10-13 09:00:00,8.289734583670745,556.75118786039,572.6536660175942,838.2765608763865
2024-10-13 10:00:00,8.715191270863752,729.4478064043891,585.474351183596,1001.7695822293464
2024-10-13 11:00:00,7.854305563877962,564.5279622819229,563.8502771181866,499.3505117052408
2024-10-13 12:00:00,9.65964114024255,1307.4689633166222,596.6570529375549,477.160497485659
2024-10-13 13:00:00,7.57278644354651,313.62749856326127,609.7248653776908,269.2774526092412
2024-10-13 14:00:00,6.261280776526857,121.66012583558822,608.1959212540102,256.74693424968467
2024-10-13 15:00:00,4.975271140017889,0.0,602.5062764867524,221.56543210277073
2024-10-13 16:00:00,6.624660707827319,0.0,600.1148709432051,230.21660104512557
2024-10-13 17:00:00,7.732458207880278,527.9033972589177,620.5204851448548,220.35273201147425
2024-10-13 18:00:00,6.021122882518593,62.24371460836304,623.1139732535365,200.25451577299776
2024-10-13 19:00:00,6.069173117825374,124.99720558461205,627.9772326773766,222.84402177768015
2024-10-13 20:00:00,5.784624672435531,110.07803131862653,614.4629692136971,190.12010305959097
2024-10-13 21:00:00,4.1858161871387605,0.0,610.6513940112018,190.68314926897614
2024-10-13 22:00:00,6.322254700475304,224.28871103908523,619.9414442617862,388.5898175715423
